Stock Name,Price
XPRCE,546.83
PLMRX,849.47
EQKZN,923.51
JZDIF,320.94
ZWWKU,25.7
DQDQQ,493.25
XMWPV,359.65
MVJAG,665.42
VMOVG,123.18
CDNMR,989.66
KVSGT,213.24
BKYSW,904.41
LLOVH,398.46
POJNN,294.08
EJGSZ,75.74
OYELT,381.91
DLDWN,664.82
ROEMN,132.13
TGTBW,14.52
BAYNF,322.75
FNWNW,338.6
EGOOM,56.06
DXDJW,270.08
FMIAO,63.05
ZNVSH,94.18
ZLYXF,144.42
PYTFN,149.49
KRULD,791.82
TMBQP,511.45
LEUPE,626.54
XRXVF,606.94
YQBVE,450.06
NRBQV,725.37
HGKCU,195.06
YTMTZ,380.68
SDCXJ,807.94
ZVCZB,352.07
OHPSC,58.7
IEMXO,194.48
HZPDT,446.53
WBYAS,845.05
DIGOL,263.9
XQAWV,480.68
DFWYM,78.62
FIBVB,900.75
AYNKF,529.3
KIOUE,191.78
VXNFI,482.89
BVSLL,25.58
EIBQG,176.92
OZVHK,285.72
EIBVD,824.13
GQJYY,183.25
NTZVV,803.85
KUJAK,440.61
QHSZK,294.45
XAQOF,87.51
AVNIJ,483.51
DHLKM,746.62
AQYFM,69.36
PNLQO,805.4
STLDG,145.46
EUFOV,232.8
KWNHL,285.36
DCHIT,435.79
PWTLM,547.59
EPFZN,497.84
RNXGY,579.25
HLBYD,459.99
HMXEN,95.3
HXVMC,807.63
ZOSXY,754.54
BFNVY,307.12
QXFPM,50.58
TGLKE,271.69
RVEXQ,809.19
OSDKG,572.16
HHUFI,405.22
JMZTG,397.01
KBCRX,946.12
ERYPA,95.23
ONTLP,103.58
SSBBH,804.0
WDWRS,944.0
LDFTL,73.39
JMBGA,839.01
UZSWW,419.18
RNBEV,313.09
COIDE,83.76
FTMXX,385.31
DKRDV,515.88
YVYKJ,461.52
YHUOV,509.11
PGWJM,874.48
RFMLA,398.57
EJWOR,950.86
IDLGM,488.84
LXMWV,933.98
QSLHI,35.09
WMKUE,938.96
TKUII,416.19
HHCXF,558.05
MVNKR,812.0
PEASW,848.98
YJFTE,600.72
TCKZC,56.09
PQPPP,261.58
EHCZG,681.54
UHJZI,471.84
IPRDU,814.55
OZHBL,187.68
JMGYC,776.17
FWBMY,614.29
LILVY,652.5
NZHXV,310.77
QLFEN,118.13
TGNNA,394.71
GDSPH,12.06
AUPNR,663.96
NWDBA,119.49
QRANU,434.3
RPMDS,922.06
WPAEB,891.07
ZFBHZ,44.22
MZHAQ,918.53
ZKXBZ,415.68
XMGQO,619.26
IRZVV,980.5
IXYIM,337.08
OJQTO,384.53
FMYHT,572.7
ZYCCB,718.18
WXUVE,497.7
YRVKC,883.2
PTSMR,446.21
YBYSE,81.93
YLNIZ,207.86
OZMQI,515.86
FKXTP,27.79
XFDNG,74.45
IUBQN,552.95
DMROF,267.39
HQYAY,951.81
GHNEC,419.38
TTSCT,771.1
STNVD,856.82
VLMRX,816.39
ECFEU,931.17
JBMGR,272.36
DEPBI,139.28
CACYG,295.76
JFQTR,636.55
NQJBW,985.29
IRDXO,302.83
SDQYI,901.81
ROZFH,824.41
XXHAX,412.29
JHOGJ,623.46
OISRH,466.05
SQYFL,428.96
GRUCA,335.67
HJSEL,593.42
YFIYC,524.49
SYGMY,80.34
ZHFBP,312.74
AJSDB,289.21
BKYFA,526.29
BUPDN,385.33
OPRVC,254.41
FMBSY,594.03
XLAQY,744.9
IEFSZ,281.59
XUWVW,269.08
TAUXD,606.54
TXNWW,297.18
FFMLN,825.73
WDRNF,302.63
OHHLR,968.7
ADUEG,963.8
WBZID,194.56
MCQAF,136.4
HGIEO,289.45
XIMZT,860.28
DHUPW,925.79
RCJXI,147.61
GPUVQ,101.56
OMBWD,719.94
WYQIK,967.56
PYITY,325.35
VCFMZ,559.99
IKHEQ,770.01
BRYAG,883.01
IVPKD,29.48
HQIQC,967.72
PMSQR,892.47
HOYVK,351.6
RCLPE,474.62
UJUSZ,126.21
FSAEJ,406.73
DJLFV,553.23
WSJYC,64.37
STCEC,234.03
XQBTS,672.94
ESYEP,28.45
LFWMH,821.33
CFNUL,661.76
YUMKJ,309.29
FAPWP,559.07
SXWRS,857.0
LJSYZ,289.07
QNEZC,944.83
VDILV,531.99
UDQCD,317.5
UXGIT,265.62
HZDXJ,695.75
IAIFM,639.21
KCNJX,356.74
GLHBY,774.18
ASVZS,100.66
FWTHL,946.05
AKATD,229.32
WSMSI,440.15
YDIAF,894.22
WWHQA,902.28
HWIFX,157.27
EIHYB,829.32
FQNJZ,865.41
LTYQY,472.25
CBDPP,697.52
IZXRD,172.89
SEEMA,964.25
LZFLX,545.56
PVBOL,773.58
QQLNS,53.1
MQBHU,736.64
YAEFS,31.43
SSPIC,553.01
FHLBD,657.03
ZQCCF,67.88
VBLBR,114.78
YIPVY,536.66
BCJOD,850.82
QOGNW,741.74
TYZQJ,919.94
ORARF,525.72
ETCRN,21.35
PMZLL,261.57
AQSGS,854.73
PROHK,196.43
YYJCS,423.37
QRLRP,491.61
STTZV,934.6
FTZJD,112.95
WUHWB,181.3
FWFXU,72.08
BQJIZ,162.6
BAGMF,846.34
KUPFY,354.21
NNKCI,561.53
QKSRY,767.11
MKJOA,718.04
VPZUO,274.45
YDFGD,382.65
CHEDY,303.49
XBSHC,449.49
BWHUY,615.0
NTLIU,532.47
JCUNX,464.03
PPGWC,756.85
VUFPC,130.22
MZTYH,439.62
EFXTL,703.24
IGUIL,375.8
JQCOH,226.31
SDZDV,266.95
HGXPB,179.83
QDBTL,526.64
QYYPB,429.99
VHXBW,176.59
ZFYTH,176.12
KBGFE,33.89
AJMHW,476.64
RVXUZ,859.01
ASAXM,464.92
NFMGE,555.34
NKQXS,986.82
TJBGB,313.64
CFERU,467.05
EUVMP,987.45
IWDHC,915.51
LGSZQ,334.45
KINPL,823.69
LBMWP,842.29
SIQYJ,588.49
TBNPB,613.46
LAHZR,937.77
DQJGE,862.28
BSBTS,829.4
IBQQS,168.44
TZIES,338.07
UPKZT,193.83
PTOJX,628.52
XZLWS,866.84
JYKAO,449.55
EMGFT,356.08
QAWRD,710.92
JFRJL,361.77
XSYSF,774.86
CAJRR,630.67
HUWBI,350.65
QWHIL,307.8
JAMWS,459.61
HUJEJ,198.08
WAZRC,899.02
ULJVB,509.09
STXRB,763.64
UGJAR,438.19
UQYRH,595.8
KALUE,557.7
BDEPM,847.52
AIZUX,942.58
YBDSU,756.93
ELFWT,258.72
YKZTT,280.92
PUGGW,710.55
USUNO,179.84
QPJKE,593.89
HZBUH,587.23
WJBAJ,377.37
AXJCZ,203.14
NKZSK,456.8
KVSWR,338.75
QHCQA,671.91
KQIHJ,344.91
PVCUK,299.63
HLWWS,50.44
TLEWZ,450.15
NMCCH,396.72
BUKBB,810.59
XJYKA,963.27
AMWET,157.27
SAIHU,174.77
WCDQS,768.0
IBKNO,998.8
FXLXB,143.76
NMWHI,376.25
XWLAB,149.62
KIYXM,667.74
HNGJQ,701.95
VTJBX,122.14
ZWAKF,365.67
WSKCL,539.19
ZFURZ,477.11
VHUAC,157.89
SGIDG,652.98
LCPGA,796.79
VWZTV,422.14
UHIRL,922.46
FCLNT,779.53
NGOYN,783.14
YASHQ,115.14
DZWLL,957.3
VZXAG,599.6
RHABH,177.59
BRVFM,447.81
GRZLL,998.78
RVNKE,415.62
CUOJL,948.68
GYCBG,103.57
QNFVL,265.34
XJNUO,561.02
TQRHP,951.64
MWQUA,38.39
KUGIO,728.45
TVFCL,597.41
KGZFL,56.86
SYZTX,496.92
DGYJX,145.27
HVJCM,157.86
WVAZW,794.85
GGYGJ,853.19
WWYUY,549.54
EPFVA,190.81
ZFAPW,77.84
KONFX,213.4
SVVAE,769.9
QZENI,49.92
BPMNC,610.42
LZZEV,497.3
DGVJH,318.52
XMUBI,474.68
LFWYL,125.26
JMBEL,397.9
VFXKK,906.72
UIPJI,493.53
TDNFM,990.27
ZYVNS,741.23
MUQMT,86.77
UTWNU,684.44
QLILI,109.1
UASDI,391.3
ZWAMP,866.2
NVIIH,594.78
BGODG,443.3
HWHAU,747.96
XNHQG,671.59
BSEAL,226.9
KUZRO,810.39
ROKME,108.24
GOHHL,64.72
ATGVZ,939.17
FPGIJ,909.29
TCGNC,643.5
ANZPN,252.68
DTHYE,829.56
ZMGNL,808.44
MQLVL,696.63
IWWJE,690.25
QTKQB,667.57
ZNMEL,888.39
TJCEF,113.13
RAYTB,395.91
SIYVG,41.89
LRWHO,757.91
DLLJF,624.63
DBJWM,34.1
ONXAS,217.14
SOUSC,616.37
XLDNB,888.61
LPQKX,736.1
NGPSM,974.74
ALTLY,525.31
RGHSA,312.61
GWALW,644.6
SUIZV,903.01
LETEP,721.66
WRKCZ,930.41
OUWZQ,550.14
LLIVP,643.79
SVBKM,767.68
IEEYI,666.78
BANAK,409.64
JREZZ,917.82
YHDHI,297.61
KLLXX,475.89
EWTNL,354.43
SBYOY,623.51
OKHJH,224.12
XGHYE,475.57
YWWSP,41.03
JEPFL,606.82
BCJIN,68.6
DDVFC,790.14
PCDTF,525.52
WVIBV,185.98
VTBPW,671.05
JYWIX,739.21
CLMFG,719.13
GQWOZ,261.21
WLYPZ,840.93
JMXJX,171.53
GRTOH,452.12
GIPRH,453.22
FCCNZ,556.73
QOSBG,813.82
LNMPX,77.86
DSBBZ,542.78
XWYYH,719.12
ZGAOU,35.35
XNGDN,300.79
ZUWCF,965.72
UXVGB,142.47
YJWIF,316.34
TGJNJ,883.51
MTHDA,497.32
JEXNG,942.42
XORDH,660.18
WGAOK,550.25
FHWRG,16.99
HWDHP,187.94
NLXEM,395.34
PTDZE,108.24
OSNGT,666.69
PPUKY,756.23
DCHWU,404.25
VYKVW,427.71
GCCAE,730.8
GZKHW,483.75
DHKQF,249.4
OBOCM,112.2
XXPVQ,370.47
XUIGW,949.96
AWICM,207.1
CKMKC,248.57
EEPWY,701.88
FBOBW,849.11
RUEXU,55.26
CBYED,488.35
PGRBE,81.58
ESWMB,369.24
QSTHS,69.3
TIHIU,50.1
MNVGH,768.56
LPWVY,978.63
UCYGH,928.16
PHFAU,935.19
JNLKI,879.08
OTSSO,537.6
NAIZL,34.84
LHFHZ,736.89
MDUFW,436.32
TEFZS,686.59
KNENR,542.93
OIFVO,47.3
UEGKU,313.19
IXFUN,411.29
RDOVS,855.8
ADFKY,871.57
KIDOE,650.29
RPYRE,598.53
BKLTG,313.68
ROSZD,588.15
YVDPI,891.32
WGWJA,363.96
KPZGK,652.34
HNESV,273.22
AEMJC,307.08
RJXOL,361.76
OLHRI,578.07
VYTCT,981.97
QNNJP,210.62
UTVCP,499.92
QAAQE,405.5
YVMQK,13.24
FPMCA,493.68
AETZV,387.49
XFCVK,851.11
ZJMXV,710.83
VOBRB,769.33
KCQQM,267.2
HOJKK,488.35
UJGSR,294.25
HJXPV,614.54
XAAEY,895.83
YGJNI,356.74
BXTJB,739.05
QEBXE,689.33
IKECV,568.14
OHKFI,629.56
YZOTV,906.19
UKQWS,843.97
CNSNL,593.76
WONCE,429.76
UNNSJ,140.75
DDWLS,736.05
FTQQK,650.32
WBRKG,158.31
GDGVE,404.72
TDDBL,229.14
PIHEE,816.42
WGIWW,677.38
QJZQV,917.75
SONWX,949.61
UMUGF,41.63
FNIWS,806.85
MYUTL,223.37
XSQFS,769.04
XBXSY,96.15
MNGWP,430.38
ZLMKU,397.54
URGXC,690.7
KFWVP,475.95
KESTN,877.29
ISONJ,537.39
VZEGP,301.72
BZPJB,957.64
XXDEP,537.57
JAISK,650.96
ECVZX,951.21
JTIIG,286.43
PTBXU,637.27
YEHBH,318.61
AICFM,753.21
EWDWP,938.12
JPJGE,207.57
ZJRNU,369.98
XPDJK,746.14
OPEUT,762.76
OPQAK,481.47
QJCDD,232.33
FYCZU,201.49
HFHWA,547.04
EBFVQ,416.75
WCCMR,778.13
WJJHF,652.58
KZPHW,780.82
TFVKS,414.23
HTMSI,349.05
TUMCT,860.88
OOBYA,90.18
HRHWS,138.06
ADTWF,297.39
BLRTR,377.42
KEBUU,93.57
NVBWZ,115.57
BGSCH,850.42
WZEMF,264.51
SSQBW,747.62
FHPEW,495.51
AUDDN,997.51
ZQVWN,853.02
UKXFQ,355.28
KHEBF,19.62
BIKIV,54.18
FTXRX,426.07
AOMQU,716.93
GFPCR,777.17
MOQKS,423.37
LEMHB,472.16
RMPPD,610.03
CJSJV,961.49
TVWBY,407.2
YJSXO,998.46
YGWIA,695.24
XTWCF,932.48
HWJBR,617.71
IANBS,530.01
ZPGTI,917.76
ZYOAU,503.45
TSPFL,657.7
HVPDR,760.7
PQYFL,697.29
YXBGM,143.74
WKXVD,233.59
ZIQOO,311.01
SYCMQ,657.8
LJJYR,448.01
LFJPP,289.98
KFFAH,859.23
HSYJS,608.39
AQSQX,512.25
ZFYRT,79.89
FIEWO,478.03
WVBGO,798.07
CFYKR,79.06
BQDUE,719.79
JPHZB,324.18
JHURN,522.79
PLGCZ,731.45
XQERK,927.23
LPWUM,599.76
YUYRH,445.0
TQTCO,982.21
ZIUBN,606.4
HEMCV,119.13
MXPWX,775.1
GJYZK,246.85
HMRYD,305.72
CDRPY,570.05
TMPNI,133.59
JSLTX,147.51
XPGAH,298.46
CCAYV,334.32
VOKCH,25.68
UBUWP,674.93
UWFEH,90.09
KRKWT,821.54
MCYQM,67.4
TVTKN,653.08
VIXSU,269.06
XYEUW,411.79
KUQGO,278.21
CTOAQ,565.85
AHAWQ,153.49
OAYKC,954.66
XOKCI,580.24
UOGGC,920.82
QMZTY,596.34
HHUKA,706.39
VMEAY,948.41
VSBZL,571.0
HSOFN,959.43
VIPCG,302.53
ERDQZ,956.06
HUAGH,428.77
ZWHAT,257.11
ZUOVH,912.23
CLFJU,988.61
RTWXX,507.15
TSAEY,353.89
DHQCC,585.68
KUVON,60.87
GTDZH,718.65
JLAMM,431.77
YROGN,355.84
LKAJQ,746.31
ZTWFJ,350.89
QEMHI,312.64
OXZJI,815.17
ZRYYX,337.67
WEDJE,840.46
FTTUJ,475.75
QAVQJ,806.74
FJGPB,591.73
VBILX,411.47
VVRGO,723.87
CHDVP,511.06
YZUWT,611.42
AEYCE,404.93
UYFHR,370.01
RIRBT,402.2
KWSKW,533.17
CNIJU,152.84
PKGII,639.88
GVUMJ,137.91
SQSPQ,174.33
SYIQJ,268.65
LTRMW,489.03
BUFRS,744.13
BGXLM,822.83
VRTAY,105.37
VJKIO,111.95
YIHOE,594.77
WVCOM,254.78
KJNLK,66.24
PIAXW,969.06
IOETM,658.89
YELZP,249.9
SWMZS,548.48
NVAKG,489.01
RTVRN,924.07
OOXXB,217.68
QQOAF,321.97
DLZXL,93.13
LHOBJ,736.28
AVTMQ,102.36
TGGCQ,256.61
MVFCL,940.32
ZVVQG,114.65
PZGDP,589.73
XAVUU,919.21
BYKCW,955.82
OFTBJ,846.74
QVJJD,199.99
WRISB,596.41
UQAVR,703.52
CJWEO,525.9
ZNLYC,62.79
NIJHY,132.86
UFVTP,293.02
NCHLD,355.33
NYMKI,150.64
WGADZ,647.5
MJSVP,281.27
OIVZN,217.79
TEHSG,107.88
MKYTL,807.58
XEPZF,607.96
XUDRW,998.96
ZHDTB,110.95
XSNQW,351.18
AKSZC,12.71
GFMBR,485.82
ZUYXN,473.2
SUERB,236.17
OIQQF,592.7
MRJIC,60.56
QUYAU,650.74
PUYLJ,462.67
GRPYI,488.31
ZAHBX,811.68
NLSFM,12.55
KDFDD,69.98
GQXNR,13.08
POEKS,813.27
JAPLH,727.82
PWJDP,809.11
ZTOYH,233.22
XQBZJ,814.8
JLQVC,330.05
ZSSWH,326.01
IDTAT,437.93
YBKZH,119.42
MBPHG,15.94
RZUUQ,810.67
EDAKB,197.3
NWJEQ,695.17
DTAIY,906.56
AYXZX,992.51
PJFEB,684.18
HOAJT,225.68
ZKPKC,435.73
KMTOC,160.53
YHPVC,287.24
MGLYR,966.23
RQKJP,834.58
NGDCL,365.37
SZIRR,375.8
WHTWD,523.09
KIUWR,850.19
IYSIG,11.47
OBYXK,235.75
ORQTH,297.99
AZHCO,767.0
HQKLJ,241.59
WEWAP,176.68
BFSLI,869.66
WMNHS,152.3
VCYCT,149.55
SWATK,899.38
PNTFA,250.99
CEZDX,685.81
YMUFI,475.83
JDQGY,271.77
COKOX,834.95
BXSUW,177.34
CCDFE,31.52
QPWZP,543.22
HZXDZ,473.49
ROJCQ,964.56
OIQJT,369.48
TDSND,444.06
GCVKZ,262.42
BYKDE,975.81
UTRRO,408.82
CIRQT,939.81
CQACZ,519.1
KTYIU,170.75
AXXFC,109.05
XFRBE,742.31
MWHSK,570.62
LIWFP,979.41
AQBTV,732.95
JYQPU,347.61
JGFVB,316.47
EKDTQ,443.72
JLFPW,886.88
XJWBL,374.33
FXXWB,920.33
XZYGU,829.36
EVJWA,424.12
OPLBC,921.52
NDVBG,718.36
HYNMU,938.0
ZENVE,495.47
VUGBJ,296.92
BDQDB,931.67
TQKZP,89.4
FHEAH,865.5
BYRZW,12.8
MHWOC,524.58
KIJCN,784.96
JNUSA,710.27
APRHZ,138.58
YEXZA,717.97
ICTQS,300.63
YDJTQ,295.26
ECRJT,95.19
MURWW,108.6
XTTTC,163.79
HUZGY,493.62
DWADE,541.33
ZBIED,796.99
GAPRX,976.86
CXPXL,156.4
NDGKE,814.36
GTISL,311.54
SRGME,703.01
BPDEV,260.09
KRBXG,382.82
DNDYM,666.5
UQPPN,71.51
DBRQQ,940.43
RFWEB,191.42
EFNQX,610.84
WALEK,322.98
XHSYM,384.31
OFVPH,814.85
HKABL,16.3
YRQOR,393.11
ACNPU,814.65
VXUHJ,27.11
BPHGP,732.96
OEZZD,538.49
UKORE,323.8
TQSXC,468.22
IJQDB,705.17
AFWRC,69.18
SWFLY,873.64
WBHEQ,872.42
SROYU,562.68
ZSNWB,602.62
ILKJF,181.32
BWTCT,581.36
BFLHV,391.09
RNNTT,969.04
LFMIN,783.88
KRNXV,381.79
QAMNC,34.65
JVJHE,815.41
PQHIN,820.54
UXHNL,102.84
OPYFC,170.86
PYZPW,80.84
JRMZA,34.69
MEAUG,364.25
ARXTR,133.98
CWNWL,39.22
ZSGKG,926.98
AANPD,321.82
JIMNE,160.8
QZVTG,257.15
JQHBF,126.08
GONOG,23.03
AUVDV,290.18
CQNKN,237.04
HRQGL,125.01
ZEWIR,472.68
JCQZU,765.84
TJAKH,627.07
NEKVO,108.28
KAMYE,576.77
CPFTP,305.05
VURMR,927.15
FVIGU,205.87
WZVJG,630.77
HDFGS,656.92
VJFXH,395.1
KIAXJ,303.19
CBEFP,58.27
PGOTR,24.72
UPGTK,701.01
QDOJE,309.63
KUXEM,570.32
ALDDE,887.86
TUHAH,10.62
HSAZA,557.48
WJISE,545.49
SDSVK,691.95
ZSYDG,832.83
ZSDQJ,560.5
PUPSH,56.22
YCCLC,257.41
PRTBZ,335.48
ZYSBS,270.75
FNFLF,585.08
YXVOV,710.24
WZKTU,190.32
WGGTD,321.61
EAITZ,814.62
BHDIV,910.78
PAOSX,572.64
RHHXE,138.33
HSADB,540.64
KZVNS,186.61
GDQKT,536.26
MIQMX,448.21
UAJIW,756.12
GTAHL,991.78
EDHTR,460.2
YETNS,103.54
MRAOU,169.53
PPCPN,203.21
RQXBN,710.59
UFKSF,380.33
SRMGC,534.19
XAUCH,312.94
YFVBB,747.11
KVJGL,35.23
RVDZD,307.11
TCSQK,843.8
TRKIG,335.19
XAQQP,559.98
BLGIF,418.39
GWBEF,462.16
DFZDQ,197.92
EVRVG,706.65
OLSLA,606.05
SPBVO,997.07
EYFUN,676.5
KCXOS,995.6
UMWTL,554.77
GYXVV,736.97
TWDBV,404.25
GXIWF,513.86
FRBNK,758.01
JCOQQ,895.66
VHABS,477.49
RCEGZ,297.19
TMQLG,915.99
XPZOS,937.51
RVAJJ,683.57
NIBZK,466.13
HSKYT,463.35
SLBGT,494.72
MGXOT,690.0
YJGAW,492.25
XFFKD,295.68
OTWSZ,311.54
EHMZN,273.64
CBVWP,754.4
DVYWB,529.66
CFHDR,950.67
QMUCB,361.55
TBLYS,811.61
BTIML,132.81
NPTSR,317.42
YNIMD,696.05
IFFZE,33.25
KXKUS,890.26
LTOXM,719.81
NEXJX,18.68
MQNIB,916.05
PHIAN,950.19
JBGZH,314.07
ARNUB,21.4
ORGMQ,803.86
BKFHH,126.32
BONSE,405.1
XADAO,646.49
VEYAB,926.3
IEHHB,721.59
RHIXL,623.61
RGMGU,45.36
AZXLO,924.53
XJUSG,153.98
WSHWM,442.97
SMUYX,811.21
XVXWH,385.2
LRFJJ,820.62
HBMRX,194.51
MNUFL,158.32
QMCAW,718.7
ODJGM,417.49
MFCCJ,413.56
IGLRR,722.08
GDUGH,546.32
WIFGM,500.28
FSDLO,799.83
FIKXC,742.89
VNRGC,347.93
SVLLJ,386.76
EEYEN,78.44
CKZHH,381.67
LRDIU,787.25
JWWBU,812.22
FIKVZ,639.49
YDKFO,180.22
WHIXA,874.93
LDHDX,921.26
QXKOA,443.69
MKXCM,659.1
DSYHE,666.85
QBXBK,413.46
VJFZZ,551.83
TPWII,818.71
RVKRF,493.47
HILLR,90.66
BJEWD,625.03
KPUCW,828.26
UJEEG,749.55
XHCTZ,776.04
ZQGQD,960.0
LSULI,141.25
FKUCY,399.19
FYKMW,670.5
AKQHY,223.91
YXRJI,409.34
KJRRJ,908.18
ZZOCD,208.01
MIWEP,201.2
XDAJU,951.04
CAHDC,963.49
BUVKX,105.2
GHJKI,227.72
GZIJO,168.49
TVEYR,400.06
FERZF,513.95
PQBMY,927.3
OXTJT,61.82
JRUKF,675.29
KESSA,362.98
WCJQQ,439.35
CZXVA,468.6
AAESL,593.02
MGYJP,995.42
DCEBB,414.17
TIJAX,521.96
SDSPA,445.79
DYWSR,861.13
XLFJP,458.24
HJDQM,302.85
ICQME,871.3
KOZHL,558.08
GWRMW,547.41
NFIHA,842.98
FLOFG,301.35
VNZIT,560.58
OJBQF,782.39
YZJZU,578.47
DLEXZ,241.34
LXVZD,130.31
QKMKJ,866.29
YQMRQ,739.39
HHAFB,888.84
SJLZA,410.75
FFVVO,494.83
PNRLH,109.5
YLIRV,137.25
PUABU,890.05
XLJNI,561.11
NHEDO,259.12
PPUGJ,861.96
OLIGW,444.26
ZMWEM,539.76
EOHNR,667.81
OHKUP,992.17
TYKQI,998.74
CTWWJ,58.79
OWFUA,760.45
APGLV,354.46
JTYUR,395.77
DBDVH,365.29
MENPC,95.93
DAERP,238.55
TFIDZ,188.19
WWWEH,113.02
EANUV,594.75
AEJLW,650.15
NUIVV,406.13
NAVDO,233.59
YPBPD,423.75
TVZAG,189.77
TQWLV,731.73
KNVGT,430.15
YXVWE,284.36
QMCDF,882.42
SXZFB,348.66
UYXNE,349.22
LJHJO,377.15
UBIQU,324.31
JZSAZ,955.43
BTQYN,345.21
RADVP,822.6
EMABZ,905.66
UVVOB,107.51
LFENK,299.36
BZCKA,977.76
OTIZA,409.15
XJIDD,329.48
JRKVM,959.11
GXHED,668.15
VJBVA,367.14
KBLBX,25.95
ESUUG,947.1
UPCYT,147.36
GGKMV,959.24
CVBTD,648.39
YHUHM,165.82
MUJTX,384.4
FDUDN,872.15
TVXYO,665.55
TRBEQ,422.58
DMYGU,262.35
XWYYS,418.11
KVKEI,473.46
ACDEB,321.78
WBMIE,52.52
OQDVN,867.09
QLREV,140.29
EEOXH,720.38
VVAHX,398.83
VAUGU,116.23
SBJFZ,253.03
UOVJD,771.09
DDRIN,694.37
HUBQU,414.48
WUREE,10.45
VFHQU,297.06
JNQFH,219.11
OBSMX,489.84
PNJFW,903.3
HZPPU,902.21
KFJOB,436.75
QXCTO,94.6
XFDAJ,640.95
VTFWJ,986.59
GEIMO,329.75
POTZB,516.8
YKKOL,757.05
DYANT,710.06
BKXBA,253.08
BQSMK,43.82
FEIRC,609.85
NTFOE,276.02
UOGVT,762.57
BCYNJ,106.17
PNDAM,910.22
WOYHC,359.41
SGNLN,730.8
RAJXO,878.14
SOTNW,190.8
XOTZR,984.76
YQELX,961.69
LGZMO,36.9
IGMMD,760.19
XBONS,839.24
QJBQH,512.61
JKEKK,667.58
PEBSA,158.99
VQAOW,711.06
DAKVU,340.85
ZDVTK,992.98
IPSRT,487.03
CCGPX,595.94
RCMFU,292.35
KWCRU,221.52
PAYDJ,715.89
TYJJQ,472.21
NPRHH,190.32
ILCII,503.65
UPJLO,481.07
ZIJDV,155.5
FTHXH,988.04
DTRFW,225.3
VCCPY,70.87
JQLOM,633.0
HLKWA,517.31
PKGIJ,532.73
UKQIA,331.52
PUQKW,574.17
GLDID,633.12
PFFHM,608.9
IWEQT,828.93
BLBNM,678.72
YKPSZ,188.48
KHZZR,297.1
XBHPB,832.05
NWGEW,511.45
WJHRX,829.95
MIFGC,303.92
OCOFE,825.32
KURRW,250.26
XDWRI,936.15
DACML,328.26
KOWEA,325.03
IBSAL,676.08
JKQMS,625.21
XHPMN,295.7
RTOBN,860.69
ZMOQQ,231.58
MPGGW,793.03
OVKDG,719.61
GFYMD,804.51
CZXPG,793.73
ZPPUL,192.54
MOMIU,985.54
BFREI,316.55
WKXTV,839.66
KJQFY,471.62
CKRKF,777.86
FCYWH,20.36
GNMQH,947.46
KCHZR,319.9
FUREW,630.42
VPBXO,581.92
KMFSL,41.69
DQGRF,378.33
RVLOB,868.87
EJEWM,634.75
BSVAQ,336.61
EEZDK,293.63
FGKGP,597.15
KZQBT,811.0
HRXRI,269.5
VZWOH,919.59
BASUZ,70.5
NAMAN,960.75
OUUFN,636.45
ERJYO,371.43
PTDFB,93.15
XKJKK,884.12
QHEQH,289.72
PUKFL,910.62
DVKAY,909.62
DOYJW,185.54
MWKYM,992.02
ZSQFP,288.52
VJUZZ,453.52
AOLDK,387.8
BADBX,777.79
HUWQI,692.14
AJWKR,368.08
WJBKH,80.48
XZNXC,412.19
HRWIF,910.1
XBYCD,763.66
WAUAG,526.31
WRJKU,796.1
MLONG,983.54
LDETP,311.12
VSEID,865.6
XSPPK,288.28
VKWYV,89.72
GSPST,50.9
VHXVU,197.58
TSHZU,700.17
JBXEW,674.41
UYXNL,441.35
DWIKT,589.4
TTZVB,727.08
ADHRR,696.37
MBYGG,493.84
USHEN,149.42
JVMOU,154.29
IJIGP,629.31
BUBXV,83.06
UVRWZ,561.18
MXRWQ,570.59
APZSE,29.24
ZUSCZ,175.65
HYHKB,204.49
OLYLF,701.24
WUFOQ,728.77
PBFTW,695.98
KUBZT,72.07
SRCLU,117.75
BWCEW,955.72
SFJAT,930.78
YQDBB,996.84
JYBFB,682.09
ABAYV,835.05
ZCRRS,84.15
QXDFE,364.19
UZQKQ,746.4
IYNIX,495.81
GXKZV,218.04
TTBTX,185.19
UYVSC,481.0
XGNLL,170.9
MQAVB,834.71
EBQPE,354.31
OOIAU,224.77
WZFAE,177.13
YFIEP,377.97
PWAOU,161.57
GBIIY,158.84
YYUZF,155.47
ZXGLA,293.1
NXKUL,512.88
KFIGM,325.16
ZBJWZ,505.82
HECOR,779.13
CBKJO,972.41
XOXVV,512.83
NUMLD,270.07
RMLKG,961.12
COTDP,819.2
CTVJP,495.18
WXVPQ,459.05
XVHFX,632.84
HKUEN,613.42
BWQHJ,312.64
HYEMW,370.06
FXOGD,231.14
XPOXE,872.47
OTKXY,701.0
IOWRJ,274.81
VMGKM,656.4
DZXJB,868.44
JVZHT,381.86
TRGIQ,610.29
ZRLNL,725.56
MILTQ,833.72
BVEKS,875.15
XCYOJ,51.81
JIHNX,259.8
WTFNY,461.69
LYPFV,384.72
LSAHS,394.25
EWSEL,375.36
RQEET,822.42
VGRCF,213.85
NAKLV,954.24
JYBXF,954.55
FFCHS,368.81
EFEJM,985.82
LCKMH,909.94
KVJBB,710.91
IJOMU,16.44
RQRET,928.51
AJIOS,105.0
